,ID,Date,Username,Text
139,1607851261071704067,Tuesday December 27 21:29:47 2022,Funtime_Kher,"* later, after Midnight, the movie ended...and Kher's in stand by, she's holding their left hand and still leaning onto their left shoulder * https://t.co/6v5gA1OBtZ"
140,1607851261054828546,Tuesday December 27 21:29:47 2022,twistopherrobin,"@RickPetree As shear luck would have it... I mean, just dumb luck... I had researched an obvious sham of a bank that fit the description: licensed on the island of Dominica and had a crypto-currency affiliate based in Estonia. That bank is Migom Bank. That's where I started."
141,1607851261029912576,Tuesday December 27 21:29:47 2022,itoledocs,best project ever @skosay @thisislucylucy @StrokesClumsy @SpruillGabe @Che78 @RealCryptoAlph1 @anechuecauria @kljv4 @domanov77 https://t.co/xSSvfD2eWs
142,1607851260983578626,Tuesday December 27 21:29:47 2022,CallenderMona,@robreiner And you honey bunny are the worst actor ever.
143,1607851260954173440,Tuesday December 27 21:29:47 2022,BotMagic_22,Source:https://t.co/ymcMmXuFOc Dolls made to look like us … with a variety of skin tones and curly hair textures made for the black and brown community #Blackqueen https://t.co/vavveGlgM9
144,1607851260899725320,Tuesday December 27 21:29:47 2022,nor201151,@BBlackdp @lotta_NFT Congratulations you won some eth giveaway prize :money_bag::money_with_wings: kindly click on the link below to claim your funds :backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:https://t.co/cD7VLrSzRA
145,1607851260878753793,Tuesday December 27 21:29:47 2022,sdaohhszn,"@sbrrydomme Damn, praying for you Mae! Didn't expect all this to happen! Hopefully once this is all over, you'll be back to you good Ole happy self again!! Stay safe!!:slightly_smiling_face:"
146,1607851260878749696,Tuesday December 27 21:29:47 2022,Stephenatkison1,"@Simply_M1ke_V @Strickalator @benshapiro I just want to show the leftists and LGBTQ that because of them loving the same sex, different sex,no sexes,or any of the other made up genders that no one cares if they are gay or straight. Get married,enjoy, and keep it between you."
147,1607851260874571776,Tuesday December 27 21:29:47 2022,Snip_3D,@MiracleElikor @Zarpisbm Breast  is the  G. O. A. T!
148,1607851260862136320,Tuesday December 27 21:29:47 2022,lafleurmtl,There never was science fiction novels about à deadly plague ignored by a major part of the population depending on your politics
149,1607851260840910849,Tuesday December 27 21:29:47 2022,tony_westcliff,"He earns 150% what his colleagues do, teaches 25% of the amount, and has some made up research-leadership role where he doesn’t do anything https://t.co/pV3WrOYYZY"
150,1607851260794789888,Tuesday December 27 21:29:47 2022,TPruitt67,"@colinsmo That French believes the government has an “interest is preventing the spread of dangerous misinformation,” is ludicrous. Is it possible he believes his own words?"
151,1607851260782481408,Tuesday December 27 21:29:47 2022,Hiredzombie,RT @reddtheshibe: furries make fun of genshin players for liking twinks and then call legoshi and haida daddy
152,1607851260778106880,Tuesday December 27 21:29:47 2022,ZsomborSzalont2,"@MoJSDoWRRDGR @TheMoonCarl Will you do some more stuff like one in the future, by any chance? Its simply A-m-a-z-i-n-g."
153,1607851260752830466,Tuesday December 27 21:29:47 2022,OzoneVibe,"@itsDannyJones That last lad on your team. So glad you turned.
I can't judge singing (and certainly not rapping) beyond the totally obvious.
But humble charisma in bucket loads ... that I can see. #Winner"
154,1607851260710903808,Tuesday December 27 21:29:47 2022,MrsLittlefair,@AJitters Yeah I feel weird about I think I'll do the same. Normally people ask more questions if they really want your artwork. Something is definitely off.
155,1607851260681805824,Tuesday December 27 21:29:47 2022,heartfularliss,"If you say so, but if we get in trouble, I am going to say you gave me the idea. https://t.co/nGd5zaolG9"
156,1607851260656369665,Tuesday December 27 21:29:47 2022,FedericaUrzo,Shadowbanning is real: How social media decides who to silence - The Washington Post https://t.co/UDQ6CSuc7d
157,1607851260644052992,Tuesday December 27 21:29:47 2022,FreeMasonGeo777,Those evil bastard rats tule f @cked my fame with there communist voices all over my music and fame I hope they go to the worst terrorist military high security prison CIA underground incarceration  for all there evils against me and society!!!
158,1607851260618899456,Tuesday December 27 21:29:47 2022,Erlinda29930655,WJOEOL say the late Bishop27 of #NFT https://t.co/lMkHXKJdk0
159,1607851260597641221,Tuesday December 27 21:29:47 2022,bad4tears,stream the real masterpiece https://t.co/McmuMUQUMd
160,1607851260530786305,Tuesday December 27 21:29:47 2022,DoodleDiDooit,@ItsAquilax @FortniteGame What's the glitch?
161,1607851260484653056,Tuesday December 27 21:29:47 2022,0_oarii,"Forward march and here we go!
members of the agency Bakugo. https://t.co/n2iHBCpZTP"
162,1607851260472094720,Tuesday December 27 21:29:47 2022,HoeyRasheeda,"Accommodate all Be happy! Be yourself, be free. What https://t.co/GH0AFaFZYM"
163,1607851260434063362,Tuesday December 27 21:29:47 2022,SalvaBiancar,"RT @CryptoEmpireHQ: Merry Christmas Everyone!!! :Christmas_tree:
GIVEAWAY TIME $50! :princess:

:white_small_square: Follow me @CryptoEmpireHQ 
:white_small_square: Like &amp; retweet this post
:white_small_square: Tag 2…"
164,1607851260417302530,Tuesday December 27 21:29:47 2022,eby4real67,"RT @carvethedegen: :party_popper: Christmas Giveaway (10 winners)
- $250 in ETH
- 3x @ApeGangNFT
- 3x @fishyfamNFT
- 1x @RealSupDucks
 - 1x @CryptoMorie…"
165,1607851260362768387,Tuesday December 27 21:29:47 2022,LefeberDamian,"The shattering time, living other’s dream. https://t.co/dpYBkcnSUu"
166,1607851260308344833,Tuesday December 27 21:29:47 2022,Anthony_TTCoast,@NYJ_Matt What is the current status of Breece Hall and when will he be cleared to practice next season?
167,1607851260266577921,Tuesday December 27 21:29:47 2022,MichaelCRalph,"I'm just going to say it... the journal Design Studies is doing good work with their approach to demographic data from authors &amp; guidance for writing.

Good on them. #QuantCrit"
168,1607851260262105089,Tuesday December 27 21:29:47 2022,iWHATCANIDO,@usedtolightyoup the way that the two lesbians on warrior nun kissing 10 minutes before the end of the season and then the whole show got cancelled :loudly_crying_face::loudly_crying_face::loudly_crying_face:
169,1607851260220420096,Tuesday December 27 21:29:47 2022,Avie_Pros,"NEW YEAR SALE ON LOGO/BANNER/EMOTES/OVERLAYS  IS GOING!!!!!!
...APPROACH THE OFFER:)
(reference image)
#twitch #twitchstreamer #twitchtv #smallstreamer #live #gaming #newyear #twitchaffiliate #vtuber #youtuber https://t.co/wOU1ehrXYl"
170,1607851260199272448,Tuesday December 27 21:29:47 2022,stake_myheart,some goblin purring to bless the tl https://t.co/oGTmn1l3Or
171,1607851260186873858,Tuesday December 27 21:29:47 2022,SaraBer88631812,"05:29:45正在营业:red_heart:ysical Education: Have you ever seen mi,xed doubles, boys?One evening when Aglimmered.Returning from a hunting trip, I ,waited at the little town of Los Pinos, in Ne,w Mexico, for the south-bound train, which,e Summit House and discussed the functio,"
172,1607851260186710016,Tuesday December 27 21:29:47 2022,CLINGYDUOZ,"17] kamisato ayaka
THE LITTLE QUEST WITH HER WAS SO CUTE SHES SO :( LIKE I WAS AWWINF THE WHOLE TIME SHES SO SWEET I MISS HER https://t.co/3zZrmvSJtA"
173,1607851260178317313,Tuesday December 27 21:29:47 2022,_noid_android,@drlouisejmoody Elaine needs to open up a shop and sell 'Fakeminge-TM' to the TRA community to allow them to embrace their femininity as it appears to be this simple to be a rude woman!
174,1607851260090122240,Tuesday December 27 21:29:47 2022,GlobalCompHub,"The latest The #AI, #Bigdata, #digitaltransformation, Daily! https://t.co/cQmZ58j6Vl Thanks to @_serverlessbot_ #ai #machinelearning"
175,1607851260014649345,Tuesday December 27 21:29:47 2022,AdamVoigt111,@KimDotcom Not the State
176,1607851259993944065,Tuesday December 27 21:29:47 2022,XoxoSparky1,@lilyluvrr I’m a new nsfw poster like y’all I need help promoting my page and gaining traction :smiling_face_with_tear: I need the $$
177,1607851259985539072,Tuesday December 27 21:29:47 2022,MRedsecker,"""Kevin McCarthy has the perfect opportunity to do the right thing by demanding the resignation of George Santos for lying about his education and career.""

of course, he does, but when has the meaning of the word ""integrity"" even entered the man's head? :pile_of_poo: https://t.co/Gq8IY9bbrZ"
178,1607851259964309504,Tuesday December 27 21:29:47 2022,wayofthealt,"@TomiLahren Biden isn't the one peddling the narrative here, you liar."
179,1607851259889090560,Tuesday December 27 21:29:47 2022,canonrebel04,@PJBrizzle @WhiteHouse @JoeBiden You simple minded dullard. Pull you head out of your ass. Your obviously clueless of the damage this administration has done to our country. And lets not forget the undisputable evidence proving the Biden family is corrupt.
180,1607851259859533824,Tuesday December 27 21:29:47 2022,MicahKellner,@BillKrackman Happy Holidays Krak!
181,1607851259842760707,Tuesday December 27 21:29:47 2022,SunShin33060668,@liaaaLova Not really and the quality isn’t that good. I need to wait for the rerun!
182,1607851259838746625,Tuesday December 27 21:29:47 2022,talentedfergal,"@TaliRarity13 @BobbityP Do you find it inconceivable that a male, trans or not, could take advantage of the ease at which one can now declare themselves trans?"
183,1607851259821756416,Tuesday December 27 21:29:47 2022,nadiuzoma,the amount of “you look better in person” i’ve heard this december&gt;&gt;&gt;&gt;
184,1607851259817611265,Tuesday December 27 21:29:47 2022,iansmith550,@MoJSDoWRRDGR @TheMoonCarl I wanted to report that I just got the BTC! I am happy right now!
185,1607851259796623365,Tuesday December 27 21:29:47 2022,FREAKAZILLA2999,@Gmangolf @JustinTrudeau https://t.co/pEqqMuLmYm Minister!If you have any respect and honour for this country and the public office position you're holding now than you should quit!Thank you very much!
186,1607851259771650050,Tuesday December 27 21:29:47 2022,ewongla,@LA_Multi_Fam Curious to know the breakdown between Q1 and Q2 (very strong) vs Q3 and Q4 (very weak).
187,1607851259712651274,Tuesday December 27 21:29:47 2022,MasonMao723,@Berko_Crypto @pudgypenguins What a beautiful article. Pudgypenguins deserve all the applauses. Bravo!
188,1607851259708456960,Tuesday December 27 21:29:47 2022,Sriniva64788739,The #老虎机 quilt #狗狗币 is #竞速11选1284 not   https://t.co/fE5YKJLJRa
189,1607851259700166658,Tuesday December 27 21:29:47 2022,JillGoad,"Antiquity, they This ignorance of the mystical union as an isolated island. https://t.co/D17iXf48DC"
190,1607851259691761664,Tuesday December 27 21:29:47 2022,whambrat3,She lied bout the drugs she do but she pop percs
191,1607851259662372866,Tuesday December 27 21:29:47 2022,itsandreaaa1105,"RT @babyariees: If i say “huh” like 7 times, don’t say nevermind. please don’t give up on me, I’m trying my best"
192,1607851259649994753,Tuesday December 27 21:29:47 2022,ReginaDanzFans,"@Marti_L Who is the Most Beautiful :woman_dancing:Girl in the World:globe_showing_Europe-Africa:? :right_arrow:https://t.co/jiH5uV394X

#EkZamSartOldu #EastEnders #ENKAI #EREGL #eastwall #Eid2023 #EightySix #ElonTheSnowflake #ELDENRING #elonjet #elfontheshelf #EpsteinClientList https://t.co/woG1zrbB3z"
193,1607851259587104768,Tuesday December 27 21:29:47 2022,RT_CFC8,"RT @FUTCoinShop: :fire: 500k #FIFA23 COINS GIVEAWAY :fire:

The best place to buy/sell FUT coins :check_mark_button:

Here’s how to enter:

:red_heart: &amp; :repeat_button: this tweet 

Follow…"
194,1607851259586924545,Tuesday December 27 21:29:47 2022,VolenOHR,"Actors like viola davis, who look up to slavers like the dahomey need therapy. Specifically they need Psychotherapy to help cure their narcissism. https://t.co/C45BSMyQAE"
195,1607851259586813953,Tuesday December 27 21:29:47 2022,ChiHoopsExpress,Bynum has 7 of the first 10 as Hyde Park starts out 10 / 0
197,1607851266381873152,Tuesday December 27 21:29:48 2022,Wlo_oWl,"@broe_jake @PiotrKarter Everyone trying to make excuses for Musk can only do it by trying to look piecemeal at this statements.  Look at the complete picture.  Think back to when he was advocating a “peace deal” entirely along Putin’s lines.  If he hadn’t done and said all that, *maybe* this was a joke"
198,1607851266369110017,Tuesday December 27 21:29:48 2022,Cleora41632847,#开云 #亚博体育  The temperature ranges between  and  degrees centigrade https://t.co/eGNQir3WLE
199,1607851266356482051,Tuesday December 27 21:29:48 2022,1Artypod,took my handy coffee grinder whihc makes a pulp of anything..threw in fresh garlic clove thats the best form of garlic in my opinion..tadbitle bit of olive oil (it wasa extra virgin one too as oposed to the slutty olive oil) salt almond milk creamed up brocolli and avcado
200,1607851266343837696,Tuesday December 27 21:29:48 2022,_sarah_holland,"RT @babyariees: If i say “huh” like 7 times, don’t say nevermind. please don’t give up on me, I’m trying my best"
201,1607851266339934208,Tuesday December 27 21:29:48 2022,axsaoule,Lady Gaga woke up one day and decided to drop the best freaking classics on earth
202,1607851266331521024,Tuesday December 27 21:29:48 2022,Observer_1984,You mean like the hunger games? https://t.co/jSSlGfNnzP
203,1607851266322874368,Tuesday December 27 21:29:48 2022,strappedsilent,"@FrankMikeDavis1 Ron DeSantis/Florida for being inhuman &amp; evil - he is truly a bad person

Greg Abbott/Texas thinking he’s showing the world he’s a tough guy - but he’s just a stupid insecure jerk

Brian Kemp/Georgia suppressed voters to get elected

All three let people die needlessly from COVID"
204,1607851266289569792,Tuesday December 27 21:29:48 2022,Down4dacauz,Happy Transformation Tuesday! Where it started at 295lbs vs where it’s going at 189lbs! https://t.co/2662xW7Ynb
205,1607851266256023553,Tuesday December 27 21:29:48 2022,Haring2Haring,"@ForumsMeghan Isn't there anything better to talk about instead of always making harsh, rude &amp; mean remarks about Meghan???  And calling her names under the sun!!! Leave her alone!!!"
206,1607851266205442048,Tuesday December 27 21:29:48 2022,Poems_Future,"@KingOfGout1 Does he want a post nasal drip awareness month? 

…because it so he’s gotta be the spokesperson."
207,1607851266197295105,Tuesday December 27 21:29:48 2022,AmandaT42746609,"I like you,like it all over the mountains:heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark: 
#深圳线下 #深圳 https://t.co/kF7IsjiClf"
208,1607851266193100801,Tuesday December 27 21:29:48 2022,Charlot81219043,"I like you,like it all over the mountains:heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark: 
#上海 #上海线下 https://t.co/dtkRIMasU8"
209,1607851266184728576,Tuesday December 27 21:29:48 2022,rukiddingme3590,Now who doesn't enjoy hiking in the rain.:beaming_face_with_smiling_eyes::cloud_with_rain::herb::fallen_leaf:#CAwx #bayareastorm https://t.co/ZUHswKtCfW
210,1607851266184712192,Tuesday December 27 21:29:48 2022,MaxRubioEnby,@PopBase @brunoswhvre He has the gaze of a school shooter.
211,1607851266125824000,Tuesday December 27 21:29:48 2022,TMezain,With the master's   https://t.co/S8rTfRQx4b
212,1607851266109054976,Tuesday December 27 21:29:48 2022,BlueyyFx,Doing a light study! Posting tomorrow the results :eyes: https://t.co/OtzVtjIEen
213,1607851266104778753,Tuesday December 27 21:29:48 2022,NickDSU,"It has been a fantastic year of #growth for the team of @anotemusic and I cannot be more proud of the #results that we have been able to achieve! 

Check out our last #TwitterSpace of the year to discover more! :chart_increasing: https://t.co/e7xUm5txzl"
214,1607851266012774400,Tuesday December 27 21:29:48 2022,AuslanderCanuck,"They're all serving the same master...  

https://t.co/I8RkvNPxoI"
215,1607851266008383489,Tuesday December 27 21:29:48 2022,Anointed_Ape,@garyblack00 you erroneously assume that anyone in management cares about the share decline
216,1607851265991782400,Tuesday December 27 21:29:48 2022,DrHanwell,"@ESL_fairy :grinning_face_with_sweat:
Welp, at least we know you've got video editing and voiceovers in the bag! https://t.co/GEW5uMpU0K"
217,1607851265983418368,Tuesday December 27 21:29:48 2022,Jessica62423435,"I like you,like it all over the mountains:heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark::heart_exclamation: :kiss_mark: :kiss_mark: 
#郑州 #郑州线下 https://t.co/9vP8YCyIoS"
218,1607851265978933248,Tuesday December 27 21:29:48 2022,WiikiamA,"#篮球  unkind you are,” murmured the young man.  “If you don’t   #炸金花 https://t.co/I0ds9C8SWu"
219,1607851265954045952,Tuesday December 27 21:29:48 2022,i6fragile,@fvckonfilm U WERENT JOKING ABOUT TIMMY FAKE. HAPPY BIRTHDAY
220,1607851265941274625,Tuesday December 27 21:29:48 2022,Lobue99V,@a HOXAM let me say one thing plenty of people have died after they have taken Covid shots don’t tell me they prevent you from dying tell the people that are in the graves
221,1607851265937268736,Tuesday December 27 21:29:48 2022,SimhanHochhaus1,@LiseUrquhart @thetadrivium @WhaleChart Thanks for the update.
222,1607851265924513793,Tuesday December 27 21:29:48 2022,Alilouuu12,Was always under the assumption that Sardinian is not Latin in origin https://t.co/wez7MygqVS
223,1607851265920466944,Tuesday December 27 21:29:48 2022,HarlaJodet,@AshcroftBen Enjoying a drizzly day in the desert!  Sierra says “Hi”. https://t.co/Zx6WCphtom
224,1607851265903718400,Tuesday December 27 21:29:48 2022,px400r,"@CanadianKobzar Does that explain all the oligarchs ""falling"" out of windows?"
225,1607851265903529984,Tuesday December 27 21:29:48 2022,ehisjamal,@Udo_Oliver97 @General_Oluchi @c8n7 It’s the same thing Tinubu and Atiku Supporters would say about their Candidates.
226,1607851265865945088,Tuesday December 27 21:29:48 2022,themalikjoseph2,"It’s almost the new year , start it early with me :smirking_face: https://t.co/3JOmuF3q73"
227,1607851265861500933,Tuesday December 27 21:29:48 2022,transbiantomboy,if i saw just two more lesbian couples in the cartoons i watched as a kid i woulda transitioned a few years sooner
228,1607851265844731905,Tuesday December 27 21:29:48 2022,bobby_g677,"@rovercrc #Bitcoin    prices might be volatile but it’s value the same Now is a perfect opportunity to accumulate at cheap prices

Remember the bull run is preordained

However everyone should follow @Kw_90t she’s a super underrated bitcoiner Superb Tips, I’ve been doing great #ETH"
229,1607851265836617728,Tuesday December 27 21:29:48 2022,RealMuzicHype,"@LambentPinwheel Hey, we would like to have your music or an interview with you featured on our blog! If interested you can submit via the link in our bio."
230,1607851265827946498,Tuesday December 27 21:29:48 2022,Natvat4Natvat,"@jamreactss The 100 ended after Clarke and Lexa made up, the morning after they woke up made breakfast and lived happily ever after."
231,1607851265811259393,Tuesday December 27 21:29:48 2022,mdowstfl,"@Brad49649135 @bradleybirzer @ConservaMuse For the love of god, it’s in the meaning of the word."
232,1607851265811222528,Tuesday December 27 21:29:48 2022,hoosiergirl71,You feel that there is now just one(1) party and we are floating in the sea of illegals https://t.co/TJvkAPb6EE
233,1607851265803030528,Tuesday December 27 21:29:48 2022,shopcherryPOP,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Crystal21816540 #poshmark #fashion #style #shopmycloset #carlossantana #mia #ugg: https://t.co/pjD6Rfx2Sh https://t.co/Enl1JRgVLY
234,1607851265798852609,Tuesday December 27 21:29:48 2022,Kathnie__,"@minjicoffe @ProtectNewJeans And most of the times, idols who are really successful are dragged there. Funny how many news account on Twitter only choose to translate things from Pann and portrait Pann as the whole Korean population."
235,1607851265798844417,Tuesday December 27 21:29:48 2022,fimman195,"Where are the PHO KING republican RNC peeps. Oh that's right RONNA ROMNEY THE RINO said,""Kari Lake, was a bad candidate!"" Fook that RINO POS CCP FACILITATER!!! https://t.co/1jPVRhyRLp"
236,1607851265794641921,Tuesday December 27 21:29:48 2022,hon_nuru,"“Do good, live in the most positive and joyful way possible every day.” https://t.co/qB70gC6hFK"
237,1607851265794637824,Tuesday December 27 21:29:48 2022,SAVlORKING,"Look, one by one the pages remind me you'll always be a villain."
238,1607851265786003458,Tuesday December 27 21:29:48 2022,TeamHerrold,@TripleNetInvest Year 10 COC is 4.15% with the 2% annual bumps.   We're barely broke 10-year yields today.....
239,1607851265769312260,Tuesday December 27 21:29:48 2022,DMan6ixx,The Madonna documentary gonna be interesting af https://t.co/UzqXwpVqix
240,1607851265752432641,Tuesday December 27 21:29:48 2022,RapidGemini,@mmpadellan Maga loves it the butt!!!:rolling_on_the_floor_laughing:
241,1607851265702395904,Tuesday December 27 21:29:48 2022,ShellCurvy,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #oldnavy: https://t.co/T33E3Eksv3 https://t.co/t31j31msfZ
242,1607851265694011392,Tuesday December 27 21:29:48 2022,keverzoid,"@RobertJ97126990 @lolabelle98 @Crookedsmile86 @Wildbilly007 @kryptoniandj @RepMTG Perhaps if we improved and streamlined the immigration process, they wouldn’t feel the need to sneak in."
243,1607851265689620481,Tuesday December 27 21:29:48 2022,CarlosHDTV,@ABCDEFGHIJoe @JonnyIncredible @WrestlingNewsCo Well both are up.. AEW is up in the demo by 1-2% compared to 2021. So either way its up..
244,1607851265664643072,Tuesday December 27 21:29:48 2022,Nobunchanumbers,"@Rich04891613 @noelplsxx @TPostMillennial @libsoftiktok I’m surprised LOTT’s followers are still going with this. You must think we don’t have eyes and ears, and that we can’t see her blatantly misrepresenting the contents of a clip to a hostile audience for the purpose of inciting hatred and harassment on a regular basis."
245,1607851265639186432,Tuesday December 27 21:29:48 2022,KatieMorseNews,@MikeWarriax The side streets near us need a lot of work still. Hbu?
246,1607851265614311424,Tuesday December 27 21:29:48 2022,Jeanett75700488,Q6 bullies ran up and kicked the deaf boy in the:thought_balloon::dove::carrot: #黑丝 #文爱 #裸聊 #喷水 #射精 #陪玩 #露出 #女S https://t.co/Y0Qu9gwuzE
247,1607851265580728320,Tuesday December 27 21:29:48 2022,Chantel88472020,"Thus, the mean, we don’t https://t.co/iknBXSoBvI"
248,1607851265534595072,Tuesday December 27 21:29:48 2022,mooniestag,"@moonysemptyflat for you I would soften my bones and round down every sharp edge of my being, i would make deals with the devils to keep you safe with me and i would crawl inside your veins to make sure your blood still flows for all of time"
249,1607851265522020352,Tuesday December 27 21:29:48 2022,ujizha,not resist the yearnin t p #推特买粉  er IE R I Lg yet preten    https://t.co/uIP9eRofp6
250,1607851265504993281,Tuesday December 27 21:29:48 2022,sillygoosenav,Read or Die has been a real joy to watch. The production of the tv show becomes a little rougher in its last half but is held together by Masunari's immersive direction and an endearing cast of characters.
251,1607851265400385538,Tuesday December 27 21:29:48 2022,SacSports15,"@J_Georgeson26 I've probably asked every coach at every game I've covered about transfers and recruiting. Where it gets really weird, and difficult to report on, is the kids moving around before 9th grade starts, so they don't have to go through the portal."
252,1607851265375043588,Tuesday December 27 21:29:48 2022,lhaveautism,The twin peaks wiki for Laura Palmer made me lol (do not unblur if u haven’t seen the return) https://t.co/D6OAAJgg2Q
253,1607851265312325632,Tuesday December 27 21:29:48 2022,TeriMassick,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #moonriver #pinkvictoriassecret: https://t.co/ETeBkkjgFV https://t.co/2caqcHWm1T
254,1607851265278775296,Tuesday December 27 21:29:48 2022,enzo__lev,"have you ever? (dirty :new_moon_face:)
 
1- yes
2- no 
3- yes
4- yes
5- yes
6- nope
7- no
8- yes
9- kinda
10- not yet
11- no
12- no
13- no
14- no
15- don’t need 
16- a lot of times
17- tes
18- no
19- yes
20- why not

drop an emoji for the questions :smirking_face:"
255,1607851265265963012,Tuesday December 27 21:29:48 2022,FreightAlley,"@TheStalwart If you haven't checked out Waco in a few years, I recommend it. It is a completely different town from when I went to school there in the 90s."
256,1607851265220018176,Tuesday December 27 21:29:48 2022,lovesssrudberg,he deserves the world and more :heart_hands_light_skin_tone::globe_showing_Europe-Africa: https://t.co/0YsduE9ABI
257,1607851265203245056,Tuesday December 27 21:29:48 2022,berrybunny_27,@Mariarts_things I have two of Gamer Toy Freddy there in the purple! You can have him if you want!
258,1607851265202978819,Tuesday December 27 21:29:48 2022,linospurplehair,@ssickshejla i mean i don't get the person who tweeted that what's wrong with people from that area?:face_with_raised_eyebrow::face_with_raised_eyebrow:
259,1607851265098227712,Tuesday December 27 21:29:48 2022,GuiltyNAbsentia,"@harrysiegel House is supposed to be able to expel its own members. Calling on McCarthy to do that, although it's an abject waste of time, is within the scope of the Constitution."
260,1607851265094213633,Tuesday December 27 21:29:48 2022,papedio16473831,in the constellation3 of Lyra—presided at the birth of millions   11 #杭州                         https://t.co/SaYJ0j44l8
261,1607851265085812736,Tuesday December 27 21:29:48 2022,MabelJo68056378,Ours. That those it serves. Values are the six Ds of exponentials https://t.co/qg5Fa8pR9r
262,1607851265085636613,Tuesday December 27 21:29:48 2022,VaclavUrich,"US Top News | Tue | 27 Dec | 21:29 | UTC | Your Lincoln penny could be worth more than $5,000 – the exact ‘double die’ error to look for https://t.co/Jxigv8Lsdj"
263,1607851265047859209,Tuesday December 27 21:29:48 2022,abbierichardsnn,"RT @emilymccc: happy tuesday, just been invited on stage with a stripper"
264,1607851265027112960,Tuesday December 27 21:29:48 2022,skeltonb0nes,"@RaphDeslandes Like in a survival type game it makes sense to not be able to carry everything ever. But also having no limit at all in a game like diablo would cause me to have several thousand items that are worthless that I refuse to sort through always.
I do not know the answer."
265,1607851265001938944,Tuesday December 27 21:29:48 2022,LauraStilwell6,nd ink.The world 1  0.0ZC5 I wish I can 1226    #女s #叫床 #射屏  https://t.co/GDggimWcS8
266,1607851264943222784,Tuesday December 27 21:29:48 2022,DMdischarge,@ChartSeeker @brendan_budge @CamronSanto I’m sure the packers podcasts and blogs have been selling his angle to him for a couple months at this point. It’s crazy what narratives people will run with instead of just believing their own eyes.
267,1607851264943038475,Tuesday December 27 21:29:48 2022,TheLustfulGaze,"RT @RealTopTierToes: HAPPY TOESDAY… :kiss_mark::fire::footprints::raising_hands_medium_skin_tone:

What could be better? https://t.co/7jpk4c9w9K"
268,1607851264922251264,Tuesday December 27 21:29:48 2022,mandybcdoyle,"@KalliaCroft Oh, thank you! :smiling_face_with_open_hands:
I was *just* thinking to myself “Oh shit…please don’t look at my profile - I’ll have the shit roasted outta me” :weary_face::face_with_tears_of_joy:"
269,1607851264901263361,Tuesday December 27 21:29:48 2022,VivianSinclai11,"“Nothing of the sort,” said Dave.     11 #上海                               https://t.co/K4y2zkTA2U"
270,1607851264901095424,Tuesday December 27 21:29:48 2022,JFarquharJESUS,"RT @DaveAtherton20: This maybe Malmo, certainly Sweden as two women exchange faeces to decide who gets the best begging spot. https://t.co/…"
271,1607851264884502528,Tuesday December 27 21:29:48 2022,stonca,impressive arrows from the iceman
272,1607851264871911424,Tuesday December 27 21:29:48 2022,coolglassescow,@1likeaverage THATS SOOO SICKK :loudly_crying_face::loudly_crying_face: gonna be waiting for a song link on the tl one day
273,1607851264850657280,Tuesday December 27 21:29:48 2022,klosejerry,"@unkonfined The social media dilemma has endangered originality and reality. A lot of folks play by the tone of trends and vogue, whilst forgetting to live in their true self. It will take a bunch of effort for them to snap out of it."
274,1607851264825597953,Tuesday December 27 21:29:48 2022,Edip6382,@elonmusk have you seen @tamadogecoin-The Next 100x Meme Coin? :rocket::dog: https://t.co/vI1z7o80Lc #Tamadoge
275,1607851264808996865,Tuesday December 27 21:29:48 2022,D3KLEX_,@rengaheart don't want to make us happy
276,1607851264792219648,Tuesday December 27 21:29:48 2022,Loyce88709851,"xvbjod was, Tom had fallen in the snow, #NFT https://t.co/eTb1SCGxqb"
277,1607851264712351746,Tuesday December 27 21:29:48 2022,floppypaxman,@PolisLoizou The detail on the brickwork. Obsessed!
278,1607851264699781120,Tuesday December 27 21:29:48 2022,lanto_trades,@dhesi_trades W asf. Just the start :flexed_biceps:
279,1607851264683180032,Tuesday December 27 21:29:48 2022,CyndiandLatte,"RT @KittieMcSassy: Elvira’s human lost her home, and so this pretty tuxedo became homeless, too. Now it’s time for her happy forever! #Cali…"
280,1607851264678690818,Tuesday December 27 21:29:48 2022,nyuskneehighs,@silly_stars I don't have non-kpop artists listed sadly :broken_heart: but the genre list shows what I listen to l still lol
281,1607851264641224704,Tuesday December 27 21:29:48 2022,JDilone23_,The sun really isn’t outside right now and it’s only 4:28pm
282,1607851264595066880,Tuesday December 27 21:29:48 2022,MAKAV3LLI37,RT @49ers: Happy birthday @brockpurdy13! :party_popper: https://t.co/fMxzIxll55
283,1607851264594821124,Tuesday December 27 21:29:48 2022,siiinaso,Can y'all let the Christmas song's go I need my sis Sza at the top https://t.co/B5BYh7WCjm
